"task","model","weight_wall","day","run","latency","wall_zone","target_quadrant"
"fixed","place",NA,2,47,34.3417982343905,13.0769605733803,33.3504041320876
"fixed","place",NA,3,47,28.8118472804535,9.72829922371207,40.6967184191955
"fixed","place",NA,4,47,32.6747038001012,8.39048080429355,32.4521890203108
"fixed","place",NA,5,47,9.79113737412446,6.7240980573543,40.1632732631229
"fixed","place",NA,6,47,17.5298360000672,8.92712240934366,58.068341097776
"fixed","place",NA,7,47,12.5446777533374,4.16666666666667,45.9704987278517
"fixed","place",NA,8,47,9.33395191706947,37.8477097227097,27.1239908739909
"fixed","place",NA,1,48,33.9807039319989,21.1700006536163,18.4518064104728
"fixed","place",NA,2,48,53.417189202192,23.7387302430025,22.5292479326419
"fixed","place",NA,3,48,47.2199987654898,10.9803085019223,13.3140284179236
"fixed","place",NA,4,48,40.2203164104113,11.6115178725129,40.7671359396208
"fixed","place",NA,5,48,38.8162595874649,19.7818511766144,29.5465120204869
"fixed","place",NA,6,48,41.097658842281,13.1567910048188,31.3938716512246
"fixed","place",NA,7,48,21.0243986508303,16.0869565217391,43.6469095994268
"fixed","place",NA,8,48,23.4090925302777,14.0606603637295,38.4803139184528
"fixed","place",NA,1,49,33.5373224345282,21.8592950414411,19.95855831989
"fixed","place",NA,2,49,33.2339209401601,17.299300640048,28.8311129023741
"fixed","place",NA,3,49,18.4104565217153,16.7831793874575,24.3136791906845
"fixed","place",NA,4,49,43.6802415581068,9.57846052164639,55.7857846056233
"fixed","place",NA,5,49,21.937187287302,31.6522627935671,20.9930307212916
"fixed","place",NA,6,49,17.4927496437917,7.69524092806257,34.6546336175357
"fixed","place",NA,7,49,48.9961656048071,11.8321161503922,80.320278768226
"fixed","place",NA,8,49,30.1974518436174,17.6716342746818,32.3372332985512
"fixed","place",NA,1,50,48.1947469579933,19.6873336964404,16.0376304935319
"fixed","place",NA,2,50,35.2001528916667,25.0008275939944,21.5218610730655
"fixed","place",NA,3,50,15.804189459764,10.4589043873165,33.0330708865014
"fixed","place",NA,4,50,11.5682494237754,7.25197662697663,32.4904857470647
"fixed","place",NA,5,50,16.2327938472905,9.66985787603632,32.2644221279116
"fixed","place",NA,6,50,16.3169486578807,4.8128063405986,59.9570767640952
"fixed","place",NA,7,50,8.97143117924556,5.65340909090909,50.3690150976335
"fixed","place",NA,8,50,8.50785712738252,7.23684210526316,50.4295005106875
"variable","place",NA,1,1,43.0314995628742,22.5613100938252,20.0019270430403
"variable","place",NA,2,1,41.882664613835,11.0245894833019,10.7520812381196
"variable","place",NA,3,1,55.6664398012086,9.95264340623987,29.3607222681819
"variable","place",NA,4,1,43.6460256283712,10.7489793897341,24.2636799237172
"variable","place",NA,5,1,33.3103099310587,16.8052535001261,20.90565526646
"variable","place",NA,6,1,27.0467830374504,22.777284012313,1.40845070422535
"variable","place",NA,7,1,39.6217228656035,13.3407936315074,16.3117272640777
"variable","place",NA,8,1,39.2468280241707,11.0353185595568,9.85457063711911
"variable","place",NA,1,2,40.0098173727253,22.1022600134258,21.7497798959812
"variable","place",NA,2,2,42.0887100642888,11.7863939988081,20.983799647029
"variable","place",NA,3,2,26.5086528087112,16.9789493168204,26.9380209121444
"variable","place",NA,4,2,34.6509638876949,10.119414962757,43.437962450147
"variable","place",NA,5,2,31.2176255864065,23.1141792316989,19.100535065574
"variable","place",NA,6,2,24.8087278171929,16.4401959362965,35.3165376033381
"variable","place",NA,7,2,22.9807705332055,15.9922214609715,30.856791013041
"variable","place",NA,8,2,35.2257301623836,20.7322643320939,41.9460967741665
"variable","place",NA,1,3,60.0549694050421,20.8739520006411,12.2373525573002
"variable","place",NA,2,3,52.0024697482188,16.4893466522076,37.3113515482276
"variable","place",NA,3,3,39.561831510526,16.5089219647582,11.4241613098611
"variable","place",NA,4,3,33.9005426232156,10.9249686716792,15.5637591575092
"variable","place",NA,5,3,45.8485054927172,11.1876836097229,28.4498933798312
"variable","place",NA,6,3,37.6030290332892,21.9593844305065,7.51130668622418
"variable","place",NA,7,3,43.972728412747,13.8809203320147,31.3467996908669
"variable","place",NA,8,3,38.99937928362,13.3480736834395,37.7253298594762
"variable","place",NA,1,4,38.9986616946031,19.645040651217,7.4864604488882
"variable","place",NA,2,4,11.9274009578889,16.4844649021864,12.9746835443038
"variable","place",NA,3,4,25.8360859538486,21.3164690883362,8.03571428571429
"variable","place",NA,4,4,31.0325635259083,6.66843941965246,2.94117647058823
"variable","place",NA,5,4,49.8568584047965,20.3105769442837,5.81077355270904
"variable","place",NA,6,4,59.1040882340932,16.3608799157022,11.4898154150602
"variable","place",NA,7,4,27.0143044565539,25.0735418618135,12.2583392182113
"variable","place",NA,8,4,44.5622140746178,27.3698090273669,13.2535653331019
"variable","place",NA,1,5,54.9367162420484,18.9386629387993,25.1320827876641
"variable","place",NA,2,5,56.1309625033541,24.3159868016624,29.7950259576079
"variable","place",NA,3,5,48.1298739733454,17.9752037324134,24.0733487652627
"variable","place",NA,4,5,37.4724986343932,19.6476891091845,24.8615258810379
"variable","place",NA,5,5,48.5633026217084,8.76986686505803,51.0382534064975
"variable","place",NA,6,5,37.3939193976931,20.2446995595293,26.0634573663796
"variable","place",NA,7,5,31.7262026220377,10.0124308421197,30.4364813782901
"variable","place",NA,8,5,54.5965597883934,15.2689837725223,36.6774051550162
"variable","place",NA,1,6,49.7398830743044,20.3681321184436,21.4660001837238
"variable","place",NA,2,6,43.2486098550984,9.67343850441038,12.1404835209099
"variable","place",NA,3,6,38.1879413407513,13.1259571189215,30.6089961270389
"variable","place",NA,4,6,32.633453051631,19.8294100793628,14.8419161676647
"variable","place",NA,5,6,31.514971472673,17.9851478096991,8.80012819669976
"variable","place",NA,6,6,26.2102981057342,10.9903303176485,33.5825739979751
"variable","place",NA,7,6,50.9789930050469,12.8811730806908,22.1456431366107
"variable","place",NA,8,6,38.2551432088457,21.5603938435899,26.9010550694802
"variable","place",NA,1,7,55.4618030787744,21.7831792405226,27.2983905516457
"variable","place",NA,2,7,35.0810895262075,28.1615546179791,7.65845070422535
"variable","place",NA,3,7,38.7365085205304,8.89204693860914,21.6033434650456
"variable","place",NA,4,7,49.6381344939001,20.6677276352016,11.8227946240105
"variable","place",NA,5,7,60.1313757486961,13.150269841306,28.3803323880648
"variable","place",NA,6,7,44.6269170669051,15.342336980141,15.1862368145702
"variable","place",NA,7,7,42.4679415931383,12.6988480794273,11.2382818727103
"variable","place",NA,8,7,39.7488404936692,23.3418699174024,19.5664411121378
"variable","place",NA,1,8,41.0579070251086,21.916481076308,12.7251298319511
"variable","place",NA,2,8,35.7505287703502,15.9376834627449,19.0163578829174
"variable","place",NA,3,8,39.8821879295009,13.0704544884474,23.9730493068297
"variable","place",NA,4,8,11.7469039729005,8.69286081150488,15.7186269474405
"variable","place",NA,5,8,26.4953751831396,11.1166958816425,29.8443018983828
"variable","place",NA,6,8,50.2730693974652,20.0258995476502,12.7566103562248
"variable","place",NA,7,8,36.824565240529,14.8676634273727,39.1473514685794
"variable","place",NA,8,8,17.7748139753554,27.560167527518,18.1536456143302
"variable","place",NA,1,9,34.329042098579,19.2235420894319,10.5911059470105
"variable","place",NA,2,9,48.1556932686083,19.8193362084439,23.9213764912193
"variable","place",NA,3,9,33.4117532679367,11.2055100182149,25.3931628935727
"variable","place",NA,4,9,39.9185609785499,14.0555710769484,33.5607274008032
"variable","place",NA,5,9,47.1406506450816,17.843504791328,40.6060175229442
"variable","place",NA,6,9,35.5600301703187,19.8625745022746,50.2398811327922
"variable","place",NA,7,9,25.8852664045577,7.34261658031088,43.5315059334782
"variable","place",NA,8,9,42.4918376936722,15.5404173625332,42.1666142691023
"variable","place",NA,1,10,50.2526698677515,20.3077754495107,25.2698975339057
"variable","place",NA,2,10,28.1086565689024,8.03257381685512,14.7773137787724
"variable","place",NA,3,10,43.5707421015076,11.9551505823797,10.0956685426816
"variable","place",NA,4,10,47.9735040327727,13.3077683329611,12.3638097475307
"variable","place",NA,5,10,40.2685196155178,15.4235561312619,11.1423436946984
"variable","place",NA,6,10,26.9733202379187,15.5012870884704,14.2121663731202
"variable","place",NA,7,10,50.2576540373233,12.493659757583,29.2867872478451
"variable","place",NA,8,10,51.806780390704,14.8122231031649,32.7079021236765
"variable","place",NA,1,11,42.8583558083067,35.1036142932775,9.54024603713275
"variable","place",NA,2,11,42.5053863175653,24.2306502391879,9.40916030447441
"variable","place",NA,3,11,26.1142634200491,7.32886345289241,10.1685168185969
"variable","place",NA,4,11,37.2737263366379,7.41666666666667,33.0508671226185
"variable","place",NA,5,11,35.2229587898569,10.296370376444,25.6429021545926
"variable","place",NA,6,11,42.968397883137,15.9732659142009,39.5767762783681
"variable","place",NA,7,11,22.6915810005118,13.7462753121393,36.825490504669
"variable","place",NA,8,11,23.0647441848151,21.7035696607788,34.8940307579062
"variable","place",NA,1,12,46.2436547812877,24.6306681671272,24.0848579918734
"variable","place",NA,2,12,33.027561730302,21.7540915067907,8.23922413793104
"variable","place",NA,3,12,41.8865486392228,18.1020355356219,20.5986573515037
"variable","place",NA,4,12,17.9522152359055,14.4879213076812,11.9254032258065
"variable","place",NA,5,12,40.7447236512815,14.5201568748543,12.7090607528221
"variable","place",NA,6,12,60.1062566009922,16.3777725252516,15.4786013400335
"variable","place",NA,7,12,30.5506905362296,14.2698942729533,3.8085016267832
"variable","place",NA,8,12,40.7593676219762,26.5265103334786,13.1192529835575
"variable","place",NA,1,13,51.4461521702634,15.8870748965393,29.2490498993462
"variable","place",NA,2,13,36.7900325667512,19.1415601257403,8.93895840685024
"variable","place",NA,3,13,29.8873538663528,16.1979362975093,40.941376076041
"variable","place",NA,4,13,32.6150983013029,23.992178259804,18.8365488020841
"variable","place",NA,5,13,46.7102440927407,18.4303393541229,39.5899929590333
"variable","place",NA,6,13,48.9571262763158,13.1708973153833,58.8812905347723
"variable","place",NA,7,13,17.095887172617,12.7942843804188,37.1318527410964
"variable","place",NA,8,13,10.2098473899126,8.94736842105263,33.12447786132
"variable","place",NA,1,14,23.1056826404648,27.3643914344198,14.6268721699756
"variable","place",NA,2,14,46.1361679856689,15.3534831315897,25.7074783406763
"variable","place",NA,3,14,28.7586683314986,12.9858814522895,24.8737587373487
"variable","place",NA,4,14,35.8486762311119,7.46836460144348,35.6453704432002
"variable","place",NA,5,14,42.0406514837622,11.8072204124737,47.7441485153411
"variable","place",NA,6,14,17.7316285290356,5.29935275080906,19.3132650907556
"variable","place",NA,7,14,36.180937828971,12.7386611633392,50.3099785969451
"variable","place",NA,8,14,40.6312318168432,16.2389578732447,36.1286300288967
"variable","place",NA,1,15,53.5432314563627,19.4348745718562,19.6233439010975
"variable","place",NA,2,15,40.1976976982592,30.6130893066311,25.5126040612112
"variable","place",NA,3,15,48.5917353411515,14.9029703082082,13.8981297007756
"variable","place",NA,4,15,38.4779824102539,17.8291869538084,19.3113775621465
"variable","place",NA,5,15,44.365240731945,9.14762542976618,41.2721812610533
"variable","place",NA,6,15,42.8275721567081,20.3722382550876,19.722102006788
"variable","place",NA,7,15,24.3843809932182,18.4793176136467,11.2039616217889
"variable","place",NA,8,15,22.7489437642434,18.236036601285,4.58194854884696
"variable","place",NA,1,16,60.1023665480862,18.0461085827417,26.3294161782857
"variable","place",NA,2,16,49.8698224726369,17.1799382151495,17.3867396296974
"variable","place",NA,3,16,46.4107005609587,17.1257482075624,29.9525332078394
"variable","place",NA,4,16,25.7952626009316,32.0337814613025,18.2391289849273
"variable","place",NA,5,16,36.1903522791382,5.15696299961515,52.8551096468479
"variable","place",NA,6,16,43.3575502850592,15.2825242919944,31.7523663909183
"variable","place",NA,7,16,50.2362850399477,12.234913789012,28.4161783116782
"variable","place",NA,8,16,50.943063002873,17.3504301837657,23.5226472122533
"variable","place",NA,1,17,59.8163427341501,15.972932386636,15.8933678165307
"variable","place",NA,2,17,58.4702725167275,14.7534916513289,14.2593797960956
"variable","place",NA,3,17,60.0691623827874,13.5129858282135,24.8172441094642
"variable","place",NA,4,17,48.8805920355488,15.3851209308352,15.7385411398886
"variable","place",NA,5,17,15.3790729381275,20.8367105603948,9.17592592592593
"variable","place",NA,6,17,48.5636587121945,11.0082537903386,22.1525170823462
"variable","place",NA,7,17,49.1889912009177,14.1471226103799,16.9450495185341
"variable","place",NA,8,17,29.5557618146184,24.4324373565963,21.7633621708448
"variable","place",NA,1,18,49.6565269861673,21.9189302869753,21.8929008710141
"variable","place",NA,2,18,59.0711854689075,19.7558952625821,16.3777151293976
"variable","place",NA,3,18,41.9697624402635,13.4272874511183,24.7389360483754
"variable","place",NA,4,18,45.0508135592368,13.5487970436139,39.3807625242285
"variable","place",NA,5,18,50.1573083212002,16.565582030594,38.410497841174
"variable","place",NA,6,18,22.2752936027573,13.8501631256465,21.4438609055463
"variable","place",NA,7,18,36.6076749538773,10.6205115969436,41.7288790447569
"variable","place",NA,8,18,38.5358595382557,18.6604449472097,21.0400098267745
"variable","place",NA,1,19,46.2000057050759,22.5174787597067,26.7388825669947
"variable","place",NA,2,19,48.0153545667669,14.5734391346401,18.5501357443918
"variable","place",NA,3,19,45.4589261262326,10.0699793707064,26.2467776583174
"variable","place",NA,4,19,24.995788750618,24.4260745456719,12.7056432329029
"variable","place",NA,5,19,29.5941734237193,21.9136523700566,30.2092140444124
"variable","place",NA,6,19,39.2178284323605,16.7745765870766,48.5971001596002
"variable","place",NA,7,19,33.1545961417846,4.95706644050054,37.5093968666004
"variable","place",NA,8,19,27.0371111780405,22.5412662017265,28.4866053288443
"variable","place",NA,1,20,49.9460965618657,26.6605363075463,22.422602762035
"variable","place",NA,2,20,56.7440553986932,13.4521054342617,19.0363384305294
"variable","place",NA,3,20,30.5635092834217,22.2302217132521,5.78600430232478
"variable","place",NA,4,20,48.2487213225533,19.0199902304863,16.0512550717121
"variable","place",NA,5,20,33.6022772099467,29.0305763262816,7.82338752903341
"variable","place",NA,6,20,22.9014580850817,14.3362131093955,10.0456621004566
"variable","place",NA,7,20,41.2709501478664,11.8780613872552,0
"variable","place",NA,8,20,34.1277663371068,21.2554961925817,0
"variable","place",NA,1,21,40.3971478061938,27.0823291698358,10.6479436312826
"variable","place",NA,2,21,51.8188662098984,17.5528049222017,23.8356603903885
"variable","place",NA,3,21,45.7907347357884,15.0819381535821,47.0990066598104
"variable","place",NA,4,21,34.3265103045311,9.75851017790859,31.0140938270135
"variable","place",NA,5,21,34.8157860528474,19.2951827148172,18.7183166765
"variable","place",NA,6,21,30.9636201565823,10.6489751383368,31.1260507476313
"variable","place",NA,7,21,49.1756151246012,11.8920292865242,41.435758640245
"variable","place",NA,8,21,20.3799471842477,30.2578008056138,8.78393077553114
"variable","place",NA,1,22,60.147072359621,25.238212963075,22.4715691349009
"variable","place",NA,2,22,37.390052194307,13.9271520130619,13.6523756933087
"variable","place",NA,3,22,44.4573929021153,19.4367004490018,9.02486739419635
"variable","place",NA,4,22,52.7566516893261,10.7502589325476,26.4070387253658
"variable","place",NA,5,22,29.1812199986881,20.8335651685171,16.6983786600538
"variable","place",NA,6,22,34.3490377188065,13.0544103794888,45.3668434431412
"variable","place",NA,7,22,39.0212710610443,14.9494339275163,44.773535604379
"variable","place",NA,8,22,27.9731102036321,5.57129610550175,32.9890116225243
"variable","place",NA,1,23,57.1616033778138,18.3085267734116,16.9828038592526
"variable","place",NA,2,23,46.0652391453963,14.0659340774157,14.9152229279664
"variable","place",NA,3,23,37.3373762708895,14.7841465252276,12.2533641312089
"variable","place",NA,4,23,11.3050443842,19.0554107756211,11.8421052631579
"variable","place",NA,5,23,36.7046685418782,18.5529886168496,10.4712041884817
"variable","place",NA,6,23,60.1105764049976,16.0324262221359,11.4678987873174
"variable","place",NA,7,23,39.6170999403222,15.4892863362788,2.08333333333333
"variable","place",NA,8,23,35.0149253269693,11.6912598889903,29.4228162662319
"variable","place",NA,1,24,59.7982128045385,18.0486030044854,23.1816866228631
"variable","place",NA,2,24,40.3888671448366,18.8888699614322,23.5772782821945
"variable","place",NA,3,24,44.9543776635208,15.1389845663572,9.60068549152552
"variable","place",NA,4,24,50.4564322846367,11.5919573992657,15.7740743431904
"variable","place",NA,5,24,58.5472180360094,14.6684003755113,28.2491246524188
"variable","place",NA,6,24,30.1595227237655,21.8784337229048,34.9092418793872
"variable","place",NA,7,24,29.9355037541027,8.02471646842508,30.6013670909163
"variable","place",NA,8,24,18.190377694927,17.6854141819932,18.641290618535
"variable","place",NA,1,25,45.8458179346059,31.2994979932733,24.1629901960784
"variable","place",NA,2,25,44.0851849606054,18.0168621270239,26.4739398747284
"variable","place",NA,3,25,30.5704458919711,11.9097956307259,19.7975882859604
"variable","place",NA,4,25,53.6534332774879,14.1589335007382,7.48655630288254
"variable","place",NA,5,25,50.1430999482589,15.5091810440556,12.6355463542775
"variable","place",NA,6,25,39.1673465964209,14.9639392312623,15.3703703703704
"variable","place",NA,7,25,33.5693799799274,8.72371549282357,20.8686925886659
